	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:28:01 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
           65536      64    65922   144962    98643    84217    80924   152871   102902    155844    103073  1243050  1682653  2933852  2923088
           65536     128   214600   228838   161357   160679   160379   228362   161877    229421    162703  1242201  1684251  2918650  2909228
           65536     256   266574   252564   206765   206363   184258   157570   164901    195369    206058  1162565  1571190  2915183  2943181
           65536     512   337058   344485   283653   283608   285364   342901   283728    340530    283042  1117772  1471951  2623761  2593853
           65536    1024   367962   370498   342530   344449   344284   365249   342885    327503    344098  1107740  1447702  2593853  2614229
           65536    2048   373644   374072   387569   385496   387480   326192   389874    375190    387528  1095188  1412688  2546868  2488262
           65536    4096   379632   344732   414624   414247   420987   384300   420552    381571    399278  1134664  1451456  2222622  2251255
           65536    8192   381211   386702   440788   437910   440643   384772   445956    390653    439177  1205790  1539450  2230322  2240776
           65536   16384   389348   386365   462703   465242   463509   391706   388734    386802    455690  1362239  1729588  2261182  2295645
          131072      64   141285   154454    89573    92950   102615   154578   102779    154894    100469  1238585  1694665  2963758  2983444
          131072     128   208093   231687   124206   100487   147535   232483   162273    231161    163656  1245564  1687248  3048968  3016545
          131072     256   253849   279085   197057   164207   165923   238557   205151    276694    205969  1165176  1554661  2996747  2930549
          131072     512   336904   325042   283291   285043   228457   206086   220296    329057    283731  1109613  1437334  2563002  2576201
          131072    1024   373746   378326   345716   347677   285210   284240   270630    294373    264826  1095664  1427007  2556649  2519795
          131072    2048   369711   374026   391070   393934   336062   310444   297383    315505    295502  1079937  1400866  2517660  2518917
          131072    4096   361351   380225   423060   420136   370228   351902   320554    333204    311648  1092075  1405583  2164692  2205411
          131072    8192   377144   358621   341957   447068   398695   366398   335624    369719    331457  1113326  1446091  2155932  2183946
          131072   16384   383483   372519   338200   345201   332126   386597   346845    384726    346264  1218493  1559565  2204934  2218852
          262144      64   131194   152519    93661   101515    99357   155273   100342     90280     81927  1251414  1698922  3009649  3033656
          262144     128   212334   235216   111328   148943   162256   233962   162653    230890    162426  1232940  1682296  3021725  3001589
          262144     256   258145   276572   179479   174038   205713   273346   205139    272245    205913  1160446  1552838  2989275  2983961
          262144     512   324827   338751   255602   220900   228463   340571   285797    338277    285978  1112651  1469623  2640081  2643966
          262144    1024   356068   372283   309126   269910   266837   291660   321130    374238    343253  1100552  1438067  2629543  2637421
          262144    2048   370051   367867   361386   298649   299818   316742   295611    373322    389693  1084198  1400289  2597182  2599552
          262144    4096   375016   365932   391197   318868   321140   345650   315741    347296    376032  1077921  1394908  2245483  2241829
          262144    8192   378800   372855   418092   326755   329021   368466   334265    366764    339560  1115002  1438920  2295259  2302156
          262144   16384   310453   307317   385829   377427   353622   378561   338900    377478    345388  1136145  1466974  2239227  2246942
          524288      64   145644   156332    96747   100865    99506   155371   102888    153960     93371  1246340  1693256  2992475  2972557
          524288     128   214596   234915   127125   163677   162818   231708   162073    230399    143814  1235860  1684535  3034316  3013079
          524288     256   262003   274952   177143   206275   205919   272843   205860    272646    179295  1157637  1537653  2959085  2938916
          524288     512   331625   337596   238972   254838   286494   339257   284792    334828    238001  1109517  1456667  2628091  2631979
          524288    1024   345420   366611   290752   266076   336393   363597   339098    369990    283918  1099124  1426408  2625627  2612508
          524288    2048   360223   363348   330435   297102   308471   371758   389485    371186    329813  1071760  1379276  2550669  2527750
          524288    4096   375972   376560   348354   320644   320435   349713   416060    375510    355710  1064585  1370293  2204559  2226615
          524288    8192   376335   380684   373533   340951   337816   363719   348492    380560    376218  1086983  1408871  2237028  2268554
          524288   16384   369513   366163   385469   348869   349425   373679   349630    383492    392940  1105444  1427632  2253481  2273491

iozone test complete.
